source_pdf,หน่วยเลือกตั้งที่,หมู่ที่,ตำบล/แขวง/เทศบาล,อำเภอ/เขต,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,เลขพรรค,ชื่อพรรค,จำนวนคะแนนที่ได้,จำนวนคะแนนที่ได้(ตัวเลขดิบ),จำนวนที่ได้(ตัวอักษร),จำนวนคะแนนที่ได้_decision
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,47.0,ประชาไทย,2.0,2,สองคะแนน,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,48.0,ไทยสร้างไทย,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,49.0,ไทยก้าวใหม่,2.0,2,สองคะแนน,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,50.0,ประชาอาสาชาติ,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,51.0,พร้อม,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,52.0,เครือข่ายชาวนาแห่งประเทศไทย,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,53.0,ไทยพิทักษ์ธรรม,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,54.0,ความหวังใหม่,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,55.0,ไทยรวมไทย,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,56.0,เพื่อบ้านเมือง,1.0,1,หนึ่งคะแนน,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 6/สส. 5ทับ18 (บช).pdf,6,5.0,ตำบลแม่ทะลบ,อำเภอไชยปราการ,359.0,45.0,18.0,57.0,พลังไทยรักชาติ,0.0,0,ศูนย์คะแนน,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,11.0,เศรษฐกิจ,5.0,5,ห้า,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,12.0,เสรีรวมไทย,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,13.0,รวมพลังประชาชน,2.0,2,สอง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,14.0,ท้องที่ไทย,2.0,22,สอง,conflict_prefer_text
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,15.0,อนาคตไทย,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,16.0,พลังเพื่อไทย,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,17.0,ไทยชนะ,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,18.0,พลังสังคมใหม่,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,19.0,สังคมประชาธิปไตยไทย,2.0,2,สอง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,20.0,ฟื้นฟู,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,21.0,ไทรวมพลัง,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,22.0,ก้าวอิสระ,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,23.0,ปวงชนไทย,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,24.0,วิชชั่นใหม่,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,25.0,เพื่อชีวิตใหม่,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,26.0,คลองไทย,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,27.0,ประชาธิปัตย์,16.0,16,สิบหก,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,28.0,ไทยก้าวหน้า,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,29.0,ไทยภักดี,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,30.0,แรงงานสร้างชาติ,5.0,5,ห้า,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,31.0,ประชากรไทย,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,32.0,ครูไทยเพื่อประชาชน,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,33.0,ประชาชาติ,0.0,0,ศูนย์,numeric_only
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,34.0,สร้างอนาคตไทย,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,34.0,รักชาติ,1.0,1,หนึ่ง,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,36.0,ไทยพร้อม,4.0,4,สี่,numeric_text_agree
อำเภอไชยปราการ/ตำบลแม่ทะลบ/หน่วยเลือกตั้งที่ 8/สส. 5ทับ18 (บช).pdf,8,,ตำบลแม่ทะลบ,อำเภอไชยปราการ,341.0,,,37.0,ภูมิใจไทย,39.0,39,สามสิบเก้า,numeric_text_agree
